pitch_id,game_id,season,date,pitch_number,pitcher_id,batter_id,batter_name,pre_pitch_inning,is_top_half,pre_pitch_outs,pre_pitch_balls,pre_pitch_strikes,release_speed,fast_first_pitch,month,day_of_week,home_team_id_enc,away_team_id_enc,home_team_name_enc,away_team_name_enc,pitcher_name_enc,pitch_type_enc,venue_id_enc
1526026,56259,2021,2021-06-14,1,519.0,5199,Adam Frazier,1,1,0,0,0,89.8,0,6,0,22,14,27,21,23,3,23
1530215,54882,2021,2021-06-15,1,3659.0,5795,Kevin Newman,1,1,0,0,0,90.5,1,6,1,22,14,27,21,43,3,23
1528500,55143,2021,2021-06-15,1,4346.0,290,DJ LeMahieu,1,1,0,0,0,88.8,0,6,1,20,10,26,18,17,3,25
1529956,55529,2021,2021-06-15,1,4539.0,4768,Joc Pederson,1,1,0,0,0,93.8,1,6,1,8,26,15,4,49,5,21
1529113,56412,2021,2021-06-15,1,5093.0,4814,Odubel Herrera,1,1,0,0,0,93.7,1,6,1,5,13,11,20,27,3,17
1529404,56679,2021,2021-06-15,1,4172.0,5077,Manuel Margot,1,1,0,0,0,86.8,0,6,1,24,19,5,26,10,5,11
1528822,56858,2021,2021-06-15,1,5028.0,582,Justin Upton,1,1,0,0,0,97.0,1,6,1,11,5,17,12,13,5,16
1528205,56875,2021,2021-06-15,1,5495.0,5947,Luis Arraez,1,1,0,0,0,93.9,1,6,1,16,8,22,16,7,3,6
1532281,57077,2021,2021-06-15,1,4887.0,5636,Isiah Kiner-Falefa,1,1,0,0,0,89.4,0,6,1,3,20,9,27,32,5,5
1532912,55029,2021,2021-06-16,1,931.0,5636,Isiah Kiner-Falefa,1,1,0,0,0,89.6,0,6,2,3,20,9,27,58,3,5
1534320,55728,2021,2021-06-16,1,4639.0,6061,Josh Rojas,1,1,0,0,0,94.8,1,6,2,15,0,21,0,2,3,3
1535268,56301,2021,2021-06-16,1,5684.0,6348,Jonathan India,1,1,0,0,0,92.1,1,6,2,6,27,13,6,14,3,1
1533745,56808,2021,2021-06-16,1,5933.0,582,Justin Upton,1,1,0,0,0,89.7,0,6,2,11,5,17,12,8,5,16
1536402,56809,2021,2021-06-16,1,6271.0,3629,Marwin Gonzalez,1,1,0,0,0,88.3,0,6,2,10,24,1,3,18,0,22
1534009,57130,2021,2021-06-16,1,5079.0,5776,Brandon Lowe,1,1,0,0,0,95.5,1,6,2,24,19,5,26,34,3,11
1539205,54958,2021,2021-06-17,1,181.0,5975,Tommy Edman,1,1,0,0,0,95.8,1,6,3,10,18,1,25,6,3,22
1536987,55022,2021,2021-06-17,1,5246.0,6348,Jonathan India,1,1,0,0,0,94.3,1,6,3,14,27,20,6,21,3,29
1539476,55095,2021,2021-06-17,1,4582.0,4768,Joc Pederson,1,1,0,0,0,92.7,1,6,3,8,26,15,4,37,5,21
1537762,55765,2021,2021-06-17,1,5312.0,5807,Luis Urias,1,1,0,0,0,91.8,1,6,3,27,7,7,15,15,3,8
1537491,57207,2021,2021-06-17,1,4412.0,6061,Josh Rojas,1,1,0,0,0,94.5,1,6,3,15,0,21,0,28,3,3
1544131,54914,2021,2021-06-18,1,6297.0,5087,Tim Anderson,1,1,0,0,0,92.8,1,6,4,3,25,9,5,36,3,5
1542409,55547,2021,2021-06-18,1,5866.0,5077,Manuel Margot,1,1,0,0,0,92.0,1,6,4,16,19,22,26,56,2,6
1541863,56104,2021,2021-06-18,1,5517.0,5975,Tommy Edman,1,1,0,0,0,94.9,1,6,4,10,18,1,25,39,3,22
1543199,56179,2021,2021-06-18,1,5019.0,6290,Jazz Chisholm,1,1,0,0,0,86.7,0,6,4,25,2,4,14,57,5,18
1542135,56419,2021,2021-06-18,1,5183.0,4823,Mark Canha,1,1,0,0,0,94.2,1,6,4,9,12,16,19,20,3,19
1542659,57219,2021,2021-06-18,1,5340.0,4519,Kolten Wong,1,1,0,0,0,94.3,1,6,4,27,7,7,15,3,3,8
1545277,55015,2021,2021-06-19,1,519.0,4486,Jonathan Villar,1,1,0,0,0,89.1,0,6,5,22,9,27,17,23,3,23
1549181,55990,2021,2021-06-20,1,3659.0,5000,Jose Peraza,1,1,0,0,0,90.7,1,6,6,22,9,27,17,43,5,23
1551155,56109,2021,2021-06-20,1,5357.0,4823,Mark Canha,1,1,0,0,0,91.6,1,6,6,9,12,16,19,25,5,19
1551769,56594,2021,2021-06-20,1,4887.0,5087,Tim Anderson,1,1,0,0,0,92.2,1,6,6,3,25,9,5,32,5,5
1552832,56874,2021,2021-06-20,1,4207.0,4545,Marcus Semien,1,1,0,0,0,95.7,1,6,6,21,21,2,28,38,3,10
1554410,54990,2021,2021-06-21,1,3616.0,4699,Mookie Betts,1,1,0,0,0,95.8,1,6,0,14,6,20,13,55,3,29
1553690,55943,2021,2021-06-21,1,407.0,6348,Jonathan India,1,1,0,0,0,91.1,1,6,0,7,27,14,6,19,3,9
1554128,57149,2021,2021-06-21,1,4462.0,5161,Tony Kemp,1,1,0,0,0,92.9,1,6,0,19,12,25,19,29,3,24
1556742,54925,2021,2021-06-22,1,4708.0,4418,Cesar Hernandez,1,1,0,0,0,86.9,0,6,1,25,28,4,7,30,3,18
1556182,55812,2021,2021-06-22,1,5495.0,5291,Raimel Tapia,1,1,0,0,0,93.2,1,6,1,16,29,22,8,7,3,6
1557554,56362,2021,2021-06-22,1,4446.0,4932,Kyle Schwarber,1,1,0,0,0,97.2,1,6,1,12,23,18,29,59,3,28
1555868,56598,2021,2021-06-22,1,6243.0,5975,Tommy Edman,1,1,0,0,0,93.2,1,6,1,1,18,8,25,50,3,4
1557898,56722,2021,2021-06-22,1,5571.0,4545,Marcus Semien,1,1,0,0,0,96.9,1,6,1,2,21,12,28,46,5,0
1559623,56841,2021,2021-06-22,1,4582.0,5597,Ronald Acuna Jr.,1,1,0,0,0,85.0,0,6,1,8,11,15,1,37,6,21
1559006,57015,2021,2021-06-22,1,4438.0,5163,Whit Merrifield,1,1,0,0,0,96.7,1,6,1,9,4,16,11,16,3,19
1558123,57223,2021,2021-06-22,1,5187.0,5087,Tim Anderson,1,1,0,0,0,90.4,1,6,1,13,25,19,5,51,3,2
1560191,55662,2021,2021-06-23,1,1367.0,4632,Danny Santana,1,1,0,0,0,88.7,0,6,2,18,24,24,3,44,3,12
1563669,56480,2021,2021-06-23,1,5246.0,4723,Chris Taylor,1,1,0,0,0,92.1,1,6,2,14,6,20,13,21,2,29
1564968,54923,2021,2021-06-24,1,5584.0,4768,Joc Pederson,1,1,0,0,0,95.8,1,6,3,5,26,11,4,54,3,17
1565827,55665,2021,2021-06-24,1,5091.0,4418,Cesar Hernandez,1,1,0,0,0,91.7,1,6,3,7,28,14,7,26,3,9
1566394,57126,2021,2021-06-24,1,5183.0,5163,Whit Merrifield,1,1,0,0,0,93.2,1,6,3,9,4,16,11,20,3,19
1569414,55814,2021,2021-06-25,1,4539.0,4814,Odubel Herrera,1,1,0,0,0,93.7,1,6,4,8,13,15,20,49,3,21
1570477,56824,2021,2021-06-25,1,5754.0,5291,Raimel Tapia,1,1,0,0,0,93.2,1,6,4,6,29,13,8,9,2,1
1987724,55068,2021,2021-06-26,1,4346.0,5784,Cedric Mullins,1,1,0,0,0,89.1,0,6,5,20,22,26,2,17,3,25
1988816,55805,2021,2021-06-26,1,4462.0,5163,Whit Merrifield,1,1,0,0,0,91.9,1,6,5,19,4,25,11,29,5,24
1988525,56082,2021,2021-06-26,1,723.0,290,DJ LeMahieu,1,1,0,0,0,98.3,1,6,5,23,10,3,18,41,3,20
1986802,56123,2021,2021-06-26,1,5447.0,5597,Ronald Acuna Jr.,1,1,0,0,0,96.5,1,6,5,26,11,6,1,35,5,30
1989656,56137,2021,2021-06-26,1,5093.0,5195,Willson Contreras,1,1,0,0,0,91.3,1,6,5,5,26,11,4,27,3,17
1989919,56747,2021,2021-06-26,1,936.0,5199,Adam Frazier,1,1,0,0,0,85.0,0,6,5,17,14,23,21,1,2,27
1988316,57491,2021,2021-06-26,1,6126.0,533,Jose Altuve,1,1,0,0,0,92.6,1,6,5,1,3,8,10,5,3,4
1991898,55263,2021,2021-06-27,1,5571.0,4932,Kyle Schwarber,1,1,0,0,0,96.6,1,6,6,2,23,12,29,46,5,0
1986281,55355,2021,2021-06-27,1,605.0,5090,J.P. Crawford,1,1,0,0,0,91.9,1,6,6,24,17,5,24,31,3,11
1993072,55404,2021,2021-06-27,1,4582.0,4814,Odubel Herrera,1,1,0,0,0,91.8,1,6,6,8,13,15,20,37,5,21
1993661,55790,2021,2021-06-27,1,525.0,5163,Whit Merrifield,1,1,0,0,0,92.1,1,6,6,19,4,25,11,24,3,24
1990728,56296,2021,2021-06-27,1,407.0,4418,Cesar Hernandez,1,1,0,0,0,89.4,0,6,6,7,28,14,7,19,3,9
1994203,56548,2021,2021-06-27,1,3616.0,5926,Josh VanMeter,1,1,0,0,0,84.5,0,6,6,14,0,20,0,55,2,29
1991025,56668,2021,2021-06-27,1,4900.0,290,DJ LeMahieu,1,1,0,0,0,92.7,1,6,6,23,10,3,18,12,3,20
1992169,56955,2021,2021-06-27,1,5542.0,5597,Ronald Acuna Jr.,1,1,0,0,0,92.6,1,6,6,26,11,6,1,52,3,30
1992479,57052,2021,2021-06-27,1,6243.0,533,Jose Altuve,1,1,0,0,0,93.5,1,6,6,1,3,8,10,50,5,4
1581360,55161,2021,2021-06-28,1,931.0,5784,Cedric Mullins,1,1,0,0,0,87.8,0,6,0,3,22,9,2,58,3,5
1579973,55302,2021,2021-06-28,1,5684.0,4768,Joc Pederson,1,1,0,0,0,92.7,1,6,0,6,26,13,4,14,3,1
1582330,55389,2021,2021-06-28,1,900.0,4814,Odubel Herrera,1,1,0,0,0,84.0,0,6,0,26,13,6,20,53,2,30
1584676,54880,2021,2021-06-29,1,5584.0,6003,LaMonte Wade Jr,1,1,0,0,0,96.1,1,6,1,5,16,11,23,54,3,17
1584471,54935,2021,2021-06-29,1,5312.0,5199,Adam Frazier,1,1,0,0,0,92.2,1,6,1,27,14,7,21,15,3,8
1586717,55556,2021,2021-06-29,1,181.0,5762,Jeff McNeil,1,1,0,0,0,96.4,1,6,1,10,9,1,17,6,3,22
1583134,55788,2021,2021-06-29,1,5183.0,5722,David Fletcher,1,1,0,0,0,93.8,1,6,1,9,5,16,12,20,3,19
1584939,55887,2021,2021-06-29,1,5079.0,5947,Luis Arraez,1,1,0,0,0,93.9,1,6,1,24,8,5,16,34,3,11
1585813,56124,2021,2021-06-29,1,5372.0,5163,Whit Merrifield,1,1,0,0,0,93.2,1,6,1,23,4,3,11,42,3,20
1586131,56587,2021,2021-06-29,1,4626.0,5090,J.P. Crawford,1,1,0,0,0,96.4,1,6,1,20,17,26,24,45,3,25
1583470,56597,2021,2021-06-29,1,5440.0,4768,Joc Pederson,1,1,0,0,0,96.1,1,6,1,6,26,13,4,4,5,1
1588768,54927,2021,2021-06-30,1,4946.0,5090,J.P. Crawford,1,1,0,0,0,94.6,1,6,2,20,17,26,24,48,5,25
1588454,55527,2021,2021-06-30,1,5517.0,4517,Kevin Pillar,1,1,0,0,0,93.0,1,6,2,10,9,1,17,39,3,22
1587639,56050,2021,2021-06-30,1,519.0,5077,Manuel Margot,1,1,0,0,0,90.8,1,6,2,22,19,27,26,23,3,23
1586996,56463,2021,2021-06-30,1,4972.0,6290,Jazz Chisholm,1,1,0,0,0,93.1,1,6,2,12,2,18,14,0,3,28
1589978,56757,2021,2021-06-30,1,6012.0,5947,Luis Arraez,1,1,0,0,0,97.2,1,6,2,24,8,5,16,11,3,11
1590966,56945,2021,2021-06-30,1,4971.0,5199,Adam Frazier,1,1,0,0,0,85.9,0,6,2,27,14,7,21,22,6,8
1590626,56965,2021,2021-06-30,1,6297.0,5784,Cedric Mullins,1,1,0,0,0,93.2,1,6,2,3,22,9,2,36,3,5
1591528,54987,2021,2021-07-01,1,5081.0,5636,Isiah Kiner-Falefa,1,1,0,0,0,88.9,0,7,3,11,20,17,27,47,5,16
1593864,55044,2021,2021-07-01,1,5447.0,6042,Trent Grisham,1,1,0,0,0,98.3,1,7,3,26,15,6,22,35,5,30
1591829,55194,2021,2021-07-01,1,6271.0,5762,Jeff McNeil,1,1,0,0,0,95.8,1,7,3,10,9,1,17,18,3,22
1592714,55409,2021,2021-07-01,1,723.0,5163,Whit Merrifield,1,1,0,0,0,96.2,1,7,3,23,4,3,11,41,3,20
1593006,56072,2021,2021-07-01,1,5340.0,6127,Dylan Carlson,1,1,0,0,0,95.0,1,7,3,27,18,7,25,3,3,8
1592386,56710,2021,2021-07-01,1,4346.0,5090,J.P. Crawford,1,1,0,0,0,88.4,0,7,3,20,17,26,24,17,3,25
1594194,56987,2021,2021-07-01,1,3659.0,4699,Mookie Betts,1,1,0,0,0,91.8,1,7,3,22,6,27,13,43,5,23
1596313,55168,2021,2021-07-02,1,4446.0,4799,Tommy Pham,1,1,0,0,0,97.7,1,7,4,12,15,18,22,59,3,28
1596932,55419,2021,2021-07-02,1,5028.0,4703,Enrique Hernandez,1,1,0,0,0,96.2,1,7,4,11,24,17,3,13,3,16
1595667,55898,2021,2021-07-02,1,6126.0,5087,Tim Anderson,1,1,0,0,0,93.8,1,7,4,1,25,8,5,5,3,4
1595028,56966,2021,2021-07-02,1,677.0,4699,Mookie Betts,1,1,0,0,0,94.2,1,7,4,22,6,27,13,40,3,23
1602737,55510,2021,2021-07-03,1,5542.0,4768,Joc Pederson,1,1,0,0,0,93.2,1,7,5,26,26,6,4,52,3,30
1600337,56257,2021,2021-07-03,1,5933.0,4703,Enrique Hernandez,1,1,0,0,0,89.5,0,7,5,11,24,17,3,8,5,16
1603001,57078,2021,2021-07-03,1,6243.0,5087,Tim Anderson,1,1,0,0,0,93.0,1,7,5,1,25,8,5,50,5,4
1602398,57245,2021,2021-07-03,1,5357.0,5201,Brandon Nimmo,1,1,0,0,0,90.7,1,7,5,9,9,16,17,25,5,19
1606687,54957,2021,2021-07-04,1,900.0,5195,Willson Contreras,1,1,0,0,0,86.1,0,7,6,26,26,6,4,53,2,30
1605869,55541,2021,2021-07-04,1,5187.0,5807,Luis Urias,1,1,0,0,0,89.7,0,7,6,13,7,19,15,51,3,2
1604784,55710,2021,2021-07-04,1,4626.0,5077,Manuel Margot,1,1,0,0,0,93.5,1,7,6,20,19,26,26,45,3,25
1606102,55737,2021,2021-07-04,1,181.0,5856,Jon Berti,1,1,0,0,0,95.6,1,7,6,10,2,1,14,6,3,22
1607245,56503,2021,2021-07-04,1,5312.0,6127,Dylan Carlson,1,1,0,0,0,95.0,1,7,6,27,18,7,25,15,3,8
1606461,56799,2021,2021-07-04,1,5495.0,6286,Eli White,1,1,0,0,0,92.2,1,7,6,16,20,22,27,7,3,6
1607769,56825,2021,2021-07-04,1,4438.0,5201,Brandon Nimmo,1,1,0,0,0,96.3,1,7,6,9,9,16,17,16,3,19
1608987,55270,2021,2021-07-05,1,5246.0,29,Alcides Escobar,1,1,0,0,0,94.0,1,7,0,14,23,20,29,21,3,29
1609324,55425,2021,2021-07-05,1,4412.0,6127,Dylan Carlson,1,1,0,0,0,94.2,1,7,0,15,18,21,25,28,3,3
1608042,55818,2021,2021-07-05,1,1367.0,4418,Cesar Hernandez,1,1,0,0,0,87.6,0,7,0,18,28,24,7,44,3,12
1609607,56529,2021,2021-07-05,1,5019.0,4814,Odubel Herrera,1,1,0,0,0,87.4,0,7,0,25,13,4,20,57,5,18
1611448,56909,2021,2021-07-06,1,5091.0,1405,Adam Eaton,1,1,0,0,0,92.6,1,7,1,7,25,14,5,26,3,9
1615857,56181,2021,2021-07-07,1,4207.0,4545,Marcus Semien,1,1,0,0,0,93.8,1,7,2,21,21,2,28,38,3,10
1618718,57049,2021,2021-07-07,1,6297.0,5161,Tony Kemp,1,1,0,0,0,93.6,1,7,2,3,12,9,19,36,3,5
1617564,57196,2021,2021-07-07,1,4462.0,6364,Akil Baddoo,1,1,0,0,0,91.5,1,7,2,19,1,25,9,29,5,24
1618993,57256,2021,2021-07-07,1,5866.0,290,DJ LeMahieu,1,1,0,0,0,88.9,0,7,2,16,10,22,18,56,2,6
1621208,55628,2021,2021-07-08,1,3616.0,29,Alcides Escobar,1,1,0,0,0,92.1,1,7,3,14,23,20,29,55,3,29
1622074,56025,2021,2021-07-08,1,407.0,5560,Niko Goodrum,1,1,0,0,0,90.3,1,7,3,7,1,14,9,19,3,9
1621824,56300,2021,2021-07-08,1,4887.0,5774,Ramon Laureano,1,1,0,0,0,91.7,1,7,3,3,12,9,19,32,5,5
1620904,57097,2021,2021-07-08,1,5571.0,4699,Mookie Betts,1,1,0,0,0,97.3,1,7,3,2,6,12,13,46,3,0
1623208,55433,2021,2021-07-09,1,4539.0,5199,Adam Frazier,1,1,0,0,0,94.2,1,7,4,8,14,15,21,49,3,21
1625049,56164,2021,2021-07-09,1,525.0,5774,Ramon Laureano,1,1,0,0,0,94.0,1,7,4,19,12,25,19,24,3,24
1623843,56465,2021,2021-07-09,1,6068.0,29,Alcides Escobar,1,1,0,0,0,94.2,1,7,4,15,23,21,29,33,5,3
1625956,56576,2021,2021-07-09,1,4708.0,6127,Dylan Carlson,1,1,0,0,0,86.7,0,7,4,25,18,4,25,30,3,18
1632131,55310,2021,2021-07-10,1,5019.0,6127,Dylan Carlson,1,1,0,0,0,89.0,0,7,5,25,18,4,25,57,5,18
1629621,56220,2021,2021-07-10,1,5584.0,6061,Josh Rojas,1,1,0,0,0,95.4,1,7,5,5,0,11,0,54,3,17
1629074,56228,2021,2021-07-10,1,5246.0,5291,Raimel Tapia,1,1,0,0,0,94.3,1,7,5,14,29,20,8,21,3,29
1630243,56306,2021,2021-07-10,1,5684.0,6348,Jonathan India,1,1,0,0,0,94.2,1,7,5,6,27,13,6,14,3,1
1628545,56527,2021,2021-07-10,1,4639.0,29,Alcides Escobar,1,1,0,0,0,93.7,1,7,5,15,23,21,29,2,3,3
1629348,56817,2021,2021-07-10,1,931.0,290,DJ LeMahieu,1,1,0,0,0,87.9,0,7,5,3,10,9,18,58,3,5
1627633,57099,2021,2021-07-10,1,5495.0,5722,David Fletcher,1,1,0,0,0,92.7,1,7,5,16,5,22,12,7,3,6
1628870,57217,2021,2021-07-10,1,4582.0,5199,Adam Frazier,1,1,0,0,0,90.8,1,7,5,8,14,15,21,37,5,21
1633044,56290,2021,2021-07-11,1,4412.0,29,Alcides Escobar,1,1,0,0,0,94.5,1,7,6,15,23,21,29,28,3,3
1634221,56328,2021,2021-07-11,1,5091.0,6364,Akil Baddoo,1,1,0,0,0,93.9,1,7,6,7,1,14,9,26,3,9
1635783,56345,2021,2021-07-11,1,5372.0,4208,Jean Segura,1,1,0,0,0,95.0,1,7,6,23,13,3,20,42,3,20
1632714,56409,2021,2021-07-11,1,5440.0,6348,Jonathan India,1,1,0,0,0,95.4,1,7,6,6,27,13,6,4,3,1
1632464,56905,2021,2021-07-11,1,1367.0,4545,Marcus Semien,1,1,0,0,0,86.9,0,7,6,18,21,24,28,44,3,12
1637086,55222,2021,2021-07-16,1,181.0,5776,Brandon Lowe,1,1,0,0,0,95.9,1,7,4,10,19,1,26,6,3,22
1636432,55257,2021,2021-07-16,1,5542.0,4519,Kolten Wong,1,1,0,0,0,92.2,1,7,4,26,7,6,15,52,3,30
1637454,55804,2021,2021-07-16,1,4626.0,5636,Isiah Kiner-Falefa,1,1,0,0,0,95.1,1,7,4,20,20,26,27,45,3,25
1636762,56038,2021,2021-07-16,1,5081.0,4418,Cesar Hernandez,1,1,0,0,0,91.4,1,7,4,11,28,17,7,47,5,16
1639317,56780,2021,2021-07-16,1,5357.0,4703,Enrique Hernandez,1,1,0,0,0,93.2,1,7,4,9,24,16,3,25,5,19
1637985,56783,2021,2021-07-16,1,936.0,6003,LaMonte Wade Jr,1,1,0,0,0,88.7,0,7,4,17,16,23,23,1,5,27
1639005,56791,2021,2021-07-16,1,6012.0,533,Jose Altuve,1,1,0,0,0,96.5,1,7,4,24,3,5,10,11,3,11
1994778,55683,2021,2021-07-17,1,5447.0,4519,Kolten Wong,1,1,0,0,0,97.3,1,7,5,26,7,6,15,35,3,30
1997657,55823,2021,2021-07-17,1,5517.0,5339,Yandy Diaz,1,1,0,0,0,93.2,1,7,5,10,19,1,26,39,5,22
1997905,56041,2021,2021-07-17,1,5028.0,4418,Cesar Hernandez,1,1,0,0,0,97.9,1,7,5,11,28,17,7,13,5,16
1995422,56254,2021,2021-07-17,1,5079.0,533,Jose Altuve,1,1,0,0,0,94.5,1,7,5,24,3,5,10,34,3,11
1997151,56461,2021,2021-07-17,1,4438.0,4703,Enrique Hernandez,1,1,0,0,0,97.5,1,7,5,9,24,16,3,16,3,19
2001197,55583,2021,2021-07-18,1,4346.0,5636,Isiah Kiner-Falefa,1,1,0,0,0,89.8,0,7,6,20,20,26,27,17,3,25
2002543,55637,2021,2021-07-18,1,4946.0,5636,Isiah Kiner-Falefa,1,1,0,0,0,94.5,1,7,6,20,20,26,27,48,5,25
1995696,56192,2021,2021-07-18,1,3659.0,4799,Tommy Pham,1,1,0,0,0,92.3,1,7,6,22,15,27,22,43,3,23
1999840,56509,2021,2021-07-18,1,4446.0,6290,Jazz Chisholm,1,1,0,0,0,98.1,1,7,6,12,2,18,14,59,3,28
2000904,56583,2021,2021-07-18,1,4971.0,5376,Cody Bellinger,1,1,0,0,0,95.4,1,7,6,27,6,7,13,22,3,8
2002732,56677,2021,2021-07-18,1,677.0,6042,Trent Grisham,1,1,0,0,0,93.4,1,7,6,22,15,27,22,40,3,23
2001378,56807,2021,2021-07-18,1,5183.0,4703,Enrique Hernandez,1,1,0,0,0,93.3,1,7,6,9,24,16,3,20,5,19
1651926,55638,2021,2021-07-19,1,6126.0,4251,Brock Holt,1,1,0,0,0,93.3,1,7,0,1,20,8,27,5,3,4
1651674,56823,2021,2021-07-19,1,605.0,5947,Luis Arraez,1,1,0,0,0,91.3,1,7,0,24,8,5,16,31,5,11
1651373,57067,2021,2021-07-19,1,931.0,4418,Cesar Hernandez,1,1,0,0,0,86.7,0,7,0,3,28,9,7,58,3,5
1650398,57111,2021,2021-07-19,1,5933.0,5722,David Fletcher,1,1,0,0,0,90.3,1,7,0,11,5,17,12,8,5,16
1649558,57210,2021,2021-07-19,1,519.0,4668,Miguel Rojas,1,1,0,0,0,89.5,0,7,0,22,2,27,14,23,3,23
1654466,55213,2021,2021-07-20,1,900.0,5201,Brandon Nimmo,1,1,0,0,0,86.3,0,7,1,26,9,6,17,53,2,30
1655253,56459,2021,2021-07-20,1,5312.0,5090,J.P. Crawford,1,1,0,0,0,91.1,1,7,1,27,17,7,24,15,3,8
1653272,56900,2021,2021-07-20,1,6243.0,5636,Isiah Kiner-Falefa,1,1,0,0,0,94.1,1,7,1,1,20,8,27,50,3,4
1656123,56961,2021,2021-07-20,1,4172.0,5947,Luis Arraez,1,1,0,0,0,87.0,0,7,1,24,8,5,16,10,5,11
1652711,57197,2021,2021-07-20,1,6297.0,5396,Bradley Zimmer,1,1,0,0,0,93.3,1,7,1,3,28,9,7,36,3,5
1656436,55035,2021,2021-07-21,1,4626.0,4703,Enrique Hernandez,1,1,0,0,0,87.5,0,7,2,20,24,26,3,45,6,25
1659908,55714,2021,2021-07-21,1,936.0,4279,Rafael Ortega,1,1,0,0,0,88.7,0,7,2,17,26,23,4,1,5,27
1657774,56163,2021,2021-07-21,1,6012.0,5065,Max Kepler,1,1,0,0,0,96.0,1,7,2,24,8,5,16,11,3,11
1658450,56627,2021,2021-07-21,1,5093.0,5422,Austin Slater,1,1,0,0,0,79.9,0,7,2,5,16,11,23,27,1,17
1658723,57108,2021,2021-07-21,1,4887.0,5396,Bradley Zimmer,1,1,0,0,0,91.3,1,7,2,3,28,9,7,32,5,5
1662489,57115,2021,2021-07-22,1,5584.0,6003,LaMonte Wade Jr,1,1,0,0,0,95.4,1,7,3,5,16,11,23,54,3,17
1662167,57199,2021,2021-07-22,1,5495.0,4823,Mark Canha,1,1,0,0,0,92.8,1,7,3,16,12,22,19,7,3,6
1664526,55262,2021,2021-07-23,1,5019.0,5926,Josh VanMeter,1,1,0,0,0,87.2,0,7,4,25,0,4,0,57,5,18
1663953,55650,2021,2021-07-23,1,5684.0,5087,Tim Anderson,1,1,0,0,0,93.8,1,7,4,6,25,13,5,14,3,1
1666669,56271,2021,2021-07-23,1,4446.0,4768,Joc Pederson,1,1,0,0,0,98.5,1,7,4,12,11,18,1,59,3,28
1663676,56681,2021,2021-07-23,1,407.0,5722,David Fletcher,1,1,0,0,0,90.5,1,7,4,7,5,14,12,19,3,9
1667538,56723,2021,2021-07-23,1,5866.0,4823,Mark Canha,1,1,0,0,0,95.5,1,7,4,16,12,22,19,56,3,6
1665748,56879,2021,2021-07-23,1,5542.0,6127,Dylan Carlson,1,1,0,0,0,92.1,1,7,4,26,18,6,25,52,3,30
1665433,57021,2021,2021-07-23,1,4900.0,290,DJ LeMahieu,1,1,0,0,0,91.7,1,7,4,23,10,3,18,12,3,20
1668998,55288,2021,2021-07-24,1,5754.0,5087,Tim Anderson,1,1,0,0,0,94.8,1,7,5,6,25,13,5,9,2,1
1668413,55368,2021,2021-07-24,1,4412.0,5199,Adam Frazier,1,1,0,0,0,91.8,1,7,5,15,14,21,21,28,3,3
1671514,55673,2021,2021-07-24,1,5091.0,5722,David Fletcher,1,1,0,0,0,93.8,1,7,5,7,5,14,12,26,3,9
1669278,55731,2021,2021-07-24,1,5447.0,6127,Dylan Carlson,1,1,0,0,0,95.9,1,7,5,26,18,6,25,35,3,30
1672015,56075,2021,2021-07-24,1,4539.0,4608,George Springer,1,1,0,0,0,96.3,1,7,5,8,21,15,28,49,3,21
1670307,57037,2021,2021-07-24,1,4207.0,29,Alcides Escobar,1,1,0,0,0,93.7,1,7,5,21,23,2,29,38,3,10
1668730,57060,2021,2021-07-24,1,723.0,290,DJ LeMahieu,1,1,0,0,0,96.9,1,7,5,23,10,3,18,41,3,20
1674291,55565,2021,2021-07-25,1,1367.0,4608,George Springer,1,1,0,0,0,86.4,0,7,6,8,21,15,28,44,3,21
1675427,56206,2021,2021-07-25,1,4972.0,4768,Joc Pederson,1,1,0,0,0,94.4,1,7,6,12,11,18,1,0,3,28
1672857,56580,2021,2021-07-25,1,5440.0,5087,Tim Anderson,1,1,0,0,0,94.0,1,7,6,6,25,13,5,4,5,1
1672602,56943,2021,2021-07-25,1,931.0,5636,Isiah Kiner-Falefa,1,1,0,0,0,88.3,0,7,6,3,20,9,27,58,3,5
1678479,55608,2021,2021-07-26,1,5372.0,4608,George Springer,1,1,0,0,0,92.3,1,7,0,23,21,3,28,42,3,20
1677786,56515,2021,2021-07-26,1,4708.0,6348,Jonathan India,1,1,0,0,0,86.8,0,7,0,25,27,4,6,30,5,18
1677018,57118,2021,2021-07-26,1,4582.0,4768,Joc Pederson,1,1,0,0,0,91.5,1,7,0,8,11,15,1,37,5,21
1680276,56331,2021,2021-07-27,1,6068.0,4723,Chris Taylor,1,1,0,0,0,93.6,1,7,1,15,6,21,13,33,5,3
1681663,56975,2021,2021-07-27,1,5495.0,533,Jose Altuve,1,1,0,0,0,93.6,1,7,1,16,3,22,10,7,3,6
1686360,55169,2021,2021-07-28,1,407.0,6364,Akil Baddoo,1,1,0,0,0,89.4,0,7,2,7,1,14,9,19,3,9
1686761,55172,2021,2021-07-28,1,5866.0,533,Jose Altuve,1,1,0,0,0,91.4,1,7,2,16,3,22,10,56,2,6
1685718,55441,2021,2021-07-28,1,4639.0,4723,Chris Taylor,1,1,0,0,0,90.6,1,7,2,15,6,21,13,2,6,3
1683442,55711,2021,2021-07-28,1,525.0,4143,Kole Calhoun,1,1,0,0,0,93.8,1,7,2,19,0,25,0,24,3,24
1684025,56611,2021,2021-07-28,1,5019.0,6348,Jonathan India,1,1,0,0,0,87.9,0,7,2,25,27,4,6,57,5,18
